	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
NUP85	174	74	-7.206266414419189	6e-05
NUP88	174	92	-9.068675621123369	1e-05
NUP93	174	95	-13.614911188531762	1e-05
NUSAP1	174	87	-6.660775748398529	2e-05
NVL	174	63	0.25451840025488315	0.5556
ORC1	174	89	-0.34261094342436105	0.40897
OXA1L	174	59	0.7620792786020726	0.66161
OXCT1	174	113	-6.126889587217671	2e-05
OXSR1	174	92	-1.408049270497742	0.17374
P4HA2	174	113	-6.0620869980453564	2e-05
P4HTM	174	54	-0.11761152698374626	0.47449
PACSIN3	174	96	-6.423134062965355	2e-05
PAF1	174	77	-0.12606619022545057	0.46852
PAFAH1B1	174	83	0.1657105791519849	0.5405
PAFAH1B3	174	91	-11.454079141448439	1e-05
PAICS	174	114	-8.71060500435324	1e-05
PAK1	174	109	-1.0290734065355187	0.22706
PAK4	174	87	-9.727107831273683	1e-05
PAK6	174	120	-4.635804836189716	0.00025
PAN2	174	58	-0.9994614035440527	0.29584
PAPD7	174	77	1.1649088050125436	0.76156
PARP1	174	123	-3.1428764746263465	0.00812
PARP2	174	85	-14.05838269695955	1e-05
PAX8	174	98	-2.9572532732831647	0.02254
PCBD1	174	62	-1.9526132992785108	0.14367
PCCB	174	57	-3.0344052953062115	0.05908
PCK2	174	94	2.1085836365254744	0.92008
PCM1	174	89	-5.525180798605512	0.00028
PCMT1	174	97	-6.1456358052797	5e-05
PCNA	174	81	-13.825608011729596	1e-05
PDGFA	174	52	-4.145897336420367	0.02271
PDHX	174	72	-2.2279786047529058	0.0966
PDIA5	174	85	-6.846613691104463	4e-05
PDLIM1	174	64	-2.47296748255968	0.08631
PDS5A	174	64	-1.1716267404734477	0.25508
PECR	174	93	-5.406317946662587	0.00025
PEX11A	174	95	-5.916992919855517	7e-05
PFKL	174	102	-3.8811091668064948	0.00406
PGAM1	174	90	-8.174002820943727	1e-05
PGM1	174	91	-3.1343407043498375	0.02057
PGRMC1	174	85	-9.362135025927387	1e-05
PHF15	174	113	-7.766283731302492	1e-05
PHGDH	174	92	-12.268027783535702	1e-05
PHKA1	174	114	-0.6491999977793916	0.31771
PHKB	174	92	-3.274771164881297	0.01564
PHKG2	174	95	-0.7893531657986624	0.29808
PIGB	174	82	0.9452498705971087	0.7265
PIH1D1	174	71	-2.5496392294800927	0.06894
PIK3C2B	174	70	-2.9723843488363633	0.04493
PIK3C3	174	75	0.1531953142806353	0.53627
PIK3CA	174	79	0.5725409354320187	0.63809
PIK3R3	174	88	-4.1899809762963525	0.00393
PIK3R4	174	92	-2.054725988746062	0.08551
PIN1	174	79	-7.812442617179687	2e-05
PIP4K2B	174	89	-4.516438368687898	0.00205
PKIG	174	66	0.05043579518836852	0.51073
PLA2G15	174	89	-5.864099035380992	0.00016
PLA2G4A	174	91	-0.6069744318762189	0.34471
PLCB3	174	63	-0.5785836389736225	0.37195
PLEKHJ1	174	88	-1.4759565005467166	0.16533
PLEKHM1	174	80	-0.8470085807391022	0.29785
PLK1	174	88	-8.68094349835253	1e-05
PLOD3	174	100	-7.906168452826483	1e-05
PLP2	174	81	-1.0740411207144112	0.24823
PLS1	174	76	-0.7965051128854959	0.31119
PLSCR1	174	112	-8.459289690256485	1e-05
PLSCR3	174	56	0.8472758420754499	0.67298
PMAIP1	174	101	0.2711564855161212	0.57685
PMM2	174	86	-0.5991111697221381	0.34802
PNKP	174	77	-4.603944242100027	0.00344
PNP	174	100	-9.541400862525265	1e-05
POLB	174	90	-0.2668366238287005	0.42876
POLD4	174	85	-1.1700178200950297	0.22603
POLE2	174	113	-10.412545178480547	1e-05
POLG2	174	52	-0.7313508664925726	0.35373
POLR1C	174	91	-3.9513104633907017	0.00577
POLR2I	174	67	0.2662425211021449	0.56011
POLR2K	174	87	-11.99532228844635	1e-05
POP4	174	114	-10.11810738721231	1e-05
PPARD	174	104	1.611977521022441	0.87201
PPARG	174	108	-3.973635235418255	0.00256
PPIC	174	67	-0.32712001357923337	0.42496
PPIE	174	99	-0.8486837505745712	0.27981
PPOX	174	77	-0.8074564081416695	0.30921
PPP1R13B	174	72	1.3530055935326377	0.79055
PPP2R3C	174	71	-2.099217564375688	0.10927
PPP2R5A	174	74	-6.081388267484997	0.00036
PPP2R5E	174	72	-0.0449992974695477	0.49032
PRAF2	174	61	2.1179464934925543	0.8752
PRCP	174	97	-1.5866776309683144	0.13693
PRKACA	174	82	-0.8577865241587067	0.29601
PRKAG2	174	108	-6.099781924251048	3e-05
PRKCD	174	82	-0.7988998408452843	0.30936
PRKCH	174	123	-2.1590438661129063	0.04843
PRKCQ	174	95	1.0715464890697075	0.76793
PRKX	174	104	0.6987317687707685	0.69029
PROS1	174	82	-5.539539660619269	0.00055
PRPF4	174	81	-5.99049635582938	0.00026
PRR15L	174	89	-2.0367046138381277	0.09228
PRR7	174	89	-3.318107953766303	0.01633
PRSS23	174	84	-10.75494863251958	1e-05
PRUNE	174	89	-7.224958637434128	1e-05
PSIP1	174	91	-4.001487972995902	0.00521
PSMB10	174	74	-0.5805839651153692	0.36097
PSMB8	174	115	-2.9530659707167333	0.01466
PSMD10	174	88	-8.230021909830242	1e-05
PSMD2	174	92	-9.33249549598746	1e-05
PSMD4	174	73	-2.701058410605279	0.0567
PSMD9	174	68	0.6258220924175616	0.63868
PSME1	174	58	-3.7895446590586546	0.02558
PSME2	174	94	-11.003091165789511	1e-05
PSMF1	174	95	0.31592568937084	0.58604
PSMG1	174	101	-11.205845790099572	1e-05
PSRC1	174	104	-2.985702215351875	0.01761
PTGS2	174	102	-4.930618882030579	0.0004
PTK2	174	67	-1.2475212877117876	0.23603
PTK2B	174	92	-0.13360439914460376	0.46236
PTPLAD1	174	55	-1.7919099680287618	0.17589
PTPN1	174	66	-2.2446810954897605	0.10182
PTPN12	174	65	-3.6506965052113625	0.02326
PTPN6	174	56	-0.2640642607790478	0.44571
PTPRC	174	91	1.3086256052830165	0.80756
PTPRF	174	77	-0.319702330642512	0.42218
PTPRK	174	59	-1.529464936924501	0.20552
PUF60	174	72	-7.088684257661546	9e-05
PWP1	174	77	-3.6858551821303904	0.01424
PXMP2	174	109	-8.790680808956052	1e-05
PXN	174	65	-2.014880961072702	0.1287
PYCR1	174	92	-9.71107118557842	1e-05
PYGL	174	80	-0.8972036243917427	0.28688
RAB11FIP2	174	99	1.762756241491425	0.88938
RAB21	174	105	-3.1528029926018633	0.01346
RAB27A	174	96	-1.9862068422691685	0.08802
RAB31	174	101	-5.5034927675734595	0.00015
RAB4A	174	97	-2.559738543312232	0.04076
RAC2	174	110	-3.5918052950015946	0.00469
RAD51C	174	85	-9.997496738468017	1e-05
RAD9A	174	94	-7.486619937375025	1e-05
RAE1	174	97	-12.124348486856675	1e-05
RAI14	174	79	-0.990493336664796	0.26795
RALA	174	103	-2.7056584943717317	0.02894
RALB	174	86	-8.541770776002087	1e-05
RALGDS	174	46	0.09796021304939792	0.51668
RAP1GAP	174	56	0.6568563441367928	0.63703
RASA1	174	70	0.6528353427580351	0.64747
RB1	174	81	-2.651958490207227	0.04982
RBKS	174	84	-3.810561477731859	0.00882
RBM15B	174	77	0.0636795932544975	0.51481
RBM34	174	26	-5.06459899893531	0.04543
RBM6	174	61	-4.269923507712476	0.01269
REEP5	174	81	-7.413114510264747	1e-05
RELB	174	96	0.5169333510834637	0.63802
RFC2	174	108	-11.12707139194958	1e-05
RFC5	174	91	-10.914013701433184	1e-05
RFNG	174	85	-0.3335057330228133	0.41524
RFX5	174	57	-3.1167529419485023	0.05419
RGS2	174	100	-1.9092412530986813	0.09209
RHEB	174	100	-4.385081630414929	0.00166
RHOA	174	84	-6.767359631573622	5e-05
RNF167	174	39	-2.483400054309292	0.14128
RNH1	174	40	1.5968261678916258	0.7615
RNMT	174	66	1.0802095358379904	0.73212
RNPS1	174	112	-4.773928390266915	0.00028
RPA1	174	99	-10.600672139867028	1e-05
RPA2	174	108	-9.566275354462462	1e-05
RPA3	174	86	-12.869072733008062	1e-05
RPIA	174	68	-2.867181264031357	0.05164
RPL39L	174	103	-7.535580324567448	1e-05
RPN1	174	84	-14.185230172898494	1e-05
RPP38	174	107	-8.744425980058521	1e-05
RPS5	174	95	-0.03464616906631899	0.49182
RPS6	174	54	-0.9349654382102371	0.31279
RPS6KA1	174	101	-9.251458629043517	1e-05
RRAGA	174	71	-9.69380293195955	1e-05
RRP12	174	100	-1.4718335410824266	0.15153
RRP1B	174	103	-9.858934146226902	1e-05
RRP8	174	109	-8.052383889939113	1e-05
RRS1	174	139	-7.14688681199866	1e-05
RSU1	174	101	-1.1813952090382986	0.20413
RTN2	174	71	0.03883445824816584	0.5089
RUVBL1	174	110	-8.726801992947196	1e-05
S100A13	174	71	-1.8761259559970667	0.13536
S100A4	174	92	-4.485815945040509	0.00183
SACM1L	174	109	-7.065193095274562	1e-05
SATB1	174	118	-3.9337140010500913	0.00172
SCAND1	174	50	0.0569580916945094	0.5131
SCARB1	174	85	-9.912195239481676	1e-05
SCCPDH	174	87	-1.2693967158968555	0.20521
SCP2	174	90	-5.604771530651392	0.00024
SCRN1	174	74	0.9061054514063441	0.70716
SCYL3	174	71	-0.851593321454382	0.30585
SDHB	174	91	-10.629311622432105	1e-05
SENP6	174	79	0.24820753976039198	0.56018
SERPINE1	174	104	-2.821846499069503	0.02288
SESN1	174	70	-2.31366109830748	0.09093
SFN	174	75	-14.337283219001648	1e-05
SGCB	174	105	-5.958059714476287	1e-05
SH3BP5	174	55	-0.41141763886378496	0.41084
SHB	174	83	-0.40582557344364273	0.39732
SHC1	174	87	-0.7223367937129647	0.31873
SIRT3	174	110	0.4641584220633438	0.63194
SKIV2L	174	84	-6.050965768908083	0.0002
SKP1	174	89	-8.5050340153622	1e-05
SLC11A2	174	91	0.9472911067852549	0.73529
SLC1A4	174	128	-1.971321298326921	0.06065
SLC25A13	174	98	-4.34552098475718	0.00173
SLC25A14	174	61	1.9705327109591582	0.8588
SLC25A4	174	85	-10.39783470355662	1e-05
SLC25A46	174	89	-2.964398394825697	0.02757
SLC27A3	174	67	-0.6441451791292662	0.35473
SLC2A6	174	89	0.7073609252063751	0.67995
SLC35A1	174	64	-1.2677297353179093	0.23866
SLC35A3	174	88	-2.519154550593846	0.05094
SLC35B1	174	97	-9.642114162224914	1e-05
SLC35F2	174	79	0.7319886505175113	0.67505
SLC37A4	174	93	-7.93031782653129	1e-05
SLC5A6	174	93	-6.593028043130451	1e-05
SMAD3	174	74	-3.5030340546252354	0.02
SMARCA4	174	85	-7.584557147896098	1e-05
SMARCC1	174	74	-3.642181337618614	0.01656
SMARCD2	174	89	-2.716916843126074	0.03923
SMC1A	174	93	-7.741026668007444	1e-05
SMC3	174	76	-2.7240573624435704	0.05083
SMC4	174	110	-11.243517154691746	1e-05
SMNDC1	174	61	1.3960809928818432	0.77924
SNAP25	174	102	-4.285529294654726	0.00168
SNCA	174	43	1.7267470435837466	0.78711
SNX11	174	68	-3.543037607041695	0.02367
SNX13	174	78	-0.053233790700693895	0.48655
SNX6	174	56	-0.6924923938774846	0.35779
SNX7	174	81	0.28194692029959323	0.56906
SOCS2	174	68	-0.17295398840686813	0.4588
SORBS3	174	93	-1.9057208005287476	0.10062
SOX2	174	109	-0.5513340619295809	0.34248
SOX4	174	37	-2.395791186882767	0.15318
SPAG4	174	97	-3.3470331091894088	0.01157
SPAG7	174	79	0.04339893476246208	0.50934
SPDEF	174	84	-3.597227987037404	0.01245
SPEN	174	80	-0.9340952460635626	0.27902
SPP1	174	118	-3.93261572834273	0.00173
SPR	174	51	-9.126726248634384	8e-05
SPRED2	174	67	0.13034762048424733	0.5296
SPTAN1	174	109	-6.457612247679424	1e-05
SPTLC2	174	91	-7.959059884618939	1e-05
SQRDL	174	105	-3.230941394318924	0.01162
SQSTM1	174	45	-0.9128216347121032	0.33346
SRC	174	112	-1.5424499694383762	0.12835
SSBP2	174	106	-3.029335927408632	0.01633
ST3GAL5	174	117	1.4461078430764542	0.86034
ST6GALNAC2	174	79	-1.7069396451098304	0.14549
ST7	174	100	-10.119308651391854	1e-05
STAMBP	174	79	-7.221801643892226	2e-05
STAP2	174	62	-1.715324880794752	0.17418
STAT1	174	78	-5.261158144038148	0.001
STAT3	174	104	-5.77112909778291	5e-05
STAT5B	174	106	-4.9512185204430885	0.0003
STK10	174	111	0.7288513520421737	0.70316
STK25	174	60	0.6098930842808171	0.63133
STMN1	174	104	-7.771635064193181	1e-05
STUB1	174	52	2.7520409386125846	0.91365
STX1A	174	90	-1.8954365189791222	0.10585
STX4	174	58	0.2801518757099965	0.56012
STXBP1	174	80	0.9996610410225334	0.73433
STXBP2	174	64	-5.112462056360151	0.00374
SUPV3L1	174	83	0.050278948415168424	0.51187
SUV39H1	174	108	-10.761958014925915	1e-05
SUZ12	174	105	-0.1079815255498881	0.47089
SYK	174	110	2.352509956400154	0.95475
SYNE2	174	83	-5.16800719358268	0.00082
SYNGR3	174	87	-1.9948998836382634	0.09869
SYPL1	174	72	-3.582365959267371	0.01932
TARBP1	174	64	-2.5878784072469867	0.0773
TATDN2	174	102	-10.754516435830226	1e-05
TBC1D9B	174	61	-2.096465256228546	0.12831
TBP	174	83	-8.740211468672115	1e-05
TBPL1	174	106	-6.627266932417613	1e-05
TBX2	174	87	-1.7653553012112795	0.12616
TBXA2R	174	113	0.03779089123286641	0.50958
TCEA2	174	56	0.19473679708999908	0.54179
TCEAL4	174	54	-2.7721823279307913	0.08062
TCERG1	174	94	-9.026816881035982	1e-05
TCFL5	174	80	-0.3955158899095138	0.40144
TCTA	174	79	-0.6575599014246784	0.34085
TCTN1	174	75	-0.5612460472090914	0.3669
TERF2IP	174	62	-1.4418735142310473	0.21401
TERT	174	96	0.6192427591956886	0.66477
TES	174	70	0.7110810918723538	0.66011
TESK1	174	78	1.6588185130984585	0.8466
TEX10	174	94	-1.510518484789209	0.15505
TFAP2A	174	69	1.0691199265330897	0.73146
TFDP1	174	104	-12.997107255034724	1e-05
TGFB3	174	93	-0.39775305446592196	0.39551
TGFBR2	174	101	-2.168678497398495	0.06611
THAP11	174	86	-8.750576574983002	1e-05
TIAM1	174	99	-2.914370129450187	0.02268
TICAM1	174	92	-0.840297551238819	0.28693
TIMELESS	174	102	-12.31701743623332	1e-05
TIMM17B	174	87	-1.3828477424785426	0.18496
TIMM22	174	108	-3.2904015280201153	0.00928
TIMM9	174	62	-0.7565617624551254	0.33862
TIMP2	174	89	0.08124715196927224	0.52012
TIPARP	174	58	-3.9243003953295257	0.02211
TJP1	174	93	-1.6195667775090445	0.1384
TLE1	174	58	-2.831516944056113	0.07025
TLK2	174	55	-1.4981871769430497	0.21677
TLR4	174	127	-1.961690408387599	0.06201
TM9SF2	174	76	-7.190599501522467	3e-05
TM9SF3	174	79	-0.0711625346269078	0.48131
TMCO1	174	79	-6.2452439657909915	8e-05
TMED10	174	87	-7.632115705629423	1e-05
TMEM109	174	100	-10.950140324411054	1e-05
TMEM110	174	118	-3.825478128741195	0.00208
TMEM2	174	90	0.5807422755531951	0.64903
TMEM5	174	94	-4.1861114865590965	0.00309
TMEM50A	174	76	0.2235623474351207	0.55436
TMEM97	174	93	-9.710758390154869	1e-05
TNFRSF21	174	60	-0.045120643894340326	0.49025
TNIP1	174	60	1.4344126573665805	0.78107
TOMM34	174	105	-6.444463060558177	1e-05
TOMM70A	174	85	-2.2037078107347305	0.08065
TOP2A	174	106	-7.848262080438565	1e-05
TOPBP1	174	114	-3.2869722158600405	0.00824
TOR1A	174	58	-3.6992583068438507	0.02856
TP53	174	70	-0.19847555925538918	0.45254
TP53BP1	174	93	-3.607520048097309	0.00914
TP53BP2	174	71	0.2929439766469617	0.56873
TPD52L2	174	91	-5.90322827360139	5e-05
TPM1	174	63	-9.57654134475241	1e-05
TRAK2	174	80	-3.7181890588177615	0.01177
TRAM2	174	96	-3.528977121979583	0.00882
TRAP1	174	100	-8.37712676084543	1e-05
TRAPPC3	174	55	-3.1227262210034623	0.05688
TRAPPC6A	174	54	-0.5559023319703205	0.38573
TRIB1	174	98	-0.649964767445479	0.32575
TRIB3	174	56	-3.078464709305748	0.05793
TRIM13	174	88	-0.08798228940297137	0.47582
TRIM2	174	82	-0.1167930348011993	0.4738
TSC22D3	174	44	-1.7227740703914656	0.21016
TSEN2	174	109	-3.0406831580591827	0.01441
TSKU	174	80	-6.075469104154479	0.00021
TSPAN3	174	97	-8.704897128794093	1e-05
TSPAN4	174	77	-3.306268630247373	0.02462
TSPAN6	174	91	-6.54071131845161	1e-05
TSTA3	174	84	-8.091127289088138	1e-05
TUBB6	174	83	-14.911053370010793	1e-05
TWF2	174	78	-1.3031027469144645	0.21114
TXLNA	174	79	-8.790602368486706	1e-05
TXNDC9	174	82	-2.7134655279206656	0.04548
TXNL4B	174	77	-0.7744886097532765	0.31643
TXNRD1	174	72	-6.513385789929555	0.0003
UBE2A	174	81	-8.366118372328778	1e-05
UBE2C	174	110	-10.21670477588223	1e-05
UBE2J1	174	78	0.4473263169834952	0.6104
UBE2L6	174	75	-0.4133708377074139	0.4012
UBE3B	174	80	-0.5530333239052592	0.3637
UBE3C	174	69	-5.639599878514104	0.00103
UBQLN2	174	112	-2.4287026374632923	0.03752
UBR7	174	84	-8.993279793633244	1e-05
UFM1	174	71	-0.8021641567029544	0.31608
UGDH	174	58	-5.313254945769113	0.00434
USP1	174	104	-9.970138900895227	1e-05
USP14	174	96	0.7349251199099044	0.69359
USP22	174	88	-0.615142691008688	0.34021
USP6NL	174	94	-3.380544547138422	0.01285
USP7	174	111	-8.751141187267782	1e-05
UTP14A	174	62	-2.5125709778662015	0.08712
VAPB	174	94	-1.873127296847533	0.10443
VAT1	174	43	0.9672392115349556	0.67372
VAV3	174	77	-1.03864603387844	0.262
VDAC1	174	78	-2.2421890767230206	0.08662
VGLL4	174	61	-3.154338474746215	0.04658
VPS28	174	77	-2.4035419425188373	0.07253
VPS72	174	97	0.6539806192258313	0.67408
WASF3	174	100	-4.458454789233619	0.00145
WDR61	174	85	-4.895959333307107	0.00125
WDR67	174	80	0.46932644677178637	0.61439
WDR7	174	93	1.0136821790426835	0.75303
WDTC1	174	66	-0.4580788307157517	0.39629
WFS1	174	107	-7.811246987165413	1e-05
WIPF2	174	96	-4.0435143063499455	0.00374
WRB	174	98	-9.161543116353698	1e-05
XBP1	174	71	-9.79338904370942	1e-05
XPNPEP1	174	88	-8.625608344669361	1e-05
XPO7	174	106	-5.883215891228931	1e-05
YKT6	174	106	-13.69237976573271	1e-05
YME1L1	174	67	-2.352584075318069	0.09187
YTHDF1	174	76	2.9862578065686955	0.96187
ZDHHC6	174	89	-10.409938244404481	1e-05
ZFP36	174	79	1.291266751164081	0.78817
ZMIZ1	174	67	-0.5363957752464236	0.37883
ZMYM2	174	43	-2.197006950782633	0.16091
ZNF131	174	94	0.7511282753794832	0.6939
ZNF274	174	99	-5.057670070844097	0.00041
ZNF318	174	67	-0.17456264907713215	0.45963
ZNF395	174	76	-0.9616818645657498	0.27625
ZNF451	174	90	-7.400574179889194	1e-05
ZNF586	174	111	0.9278556380143266	0.75178
ZNF589	174	80	-0.6226255776346613	0.348
ZW10	174	131	-2.9239296497093825	0.01078
