	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
EDC4	96	56	-6.418464758482943	0.01267
EDDM3A	96	60	1.1653342591144615	0.66361
EDDM3B	96	66	-1.0056826857528232	0.35236
EDEM1	96	32	-3.5968910009166155	0.1711
EDEM2	96	36	1.3420582540489117	0.64382
EDEM3	96	62	-3.319868086447304	0.11317
EDF1	96	54	-5.128515774595708	0.04114
EDIL3	96	50	-3.7562494108362112	0.10858
EDN1	96	39	1.7234857136381094	0.69406
EDN2	96	56	-1.2506190579859058	0.3294
EDN3	96	46	-3.2446544490851275	0.15125
EDNRA	96	55	3.0292439486941394	0.85372
EDNRB	96	51	-1.102738079441019	0.35638
EEA1	96	47	-4.094797531716232	0.09446
EED	96	66	-17.983963951156703	1e-05
EEF1A1	96	48	1.9483805163389196	0.7375
EEF1A2	96	34	0.9820248538103816	0.6069
EEF1B2	96	40	2.378935474937344	0.75937
EEF1D	96	50	-1.1655443749732695	0.34985
EEF1E1	96	62	-11.396249400656053	1e-05
EEF1G	96	50	6.77695368639604	0.98633
EEF2	96	43	5.6653223783688045	0.95631
EFCAB1	96	39	-2.4709340641897084	0.23506
EFCAB11	96	61	-6.195310731662509	0.01199
EFCAB2	96	48	-4.791563715193752	0.0626
EFCAB6	96	50	-1.1932308896006292	0.34668
EFEMP1	96	34	-1.5332153994237536	0.33935
EFEMP2	96	29	3.9390973694951437	0.83919
EFHA1	96	64	-9.056515084241951	0.00038
EFHC1	96	41	-0.4647707958806457	0.44088
EFHC2	96	48	-2.1120809151217217	0.24811
EFHD1	96	45	-4.411213172110762	0.08526
EFHD2	96	68	-9.982718376437912	0.00011
EFNA1	96	32	-0.8449013053239876	0.41184
EFNA2	96	47	-1.313030131063604	0.33868
EFNA3	96	42	0.8559224074679538	0.60017
EFNA4	96	37	-1.2969763360024988	0.35579
EFNA5	96	42	-1.7895453177742973	0.29141
EFNB1	96	49	-5.389599830147858	0.04041
EFNB2	96	45	-6.797238751964489	0.01857
EFNB3	96	26	-1.4424969635223284	0.36258
EFR3A	96	35	-1.3636718745521554	0.35277
EFR3B	96	43	2.6524411158838648	0.79166
EFS	96	49	-2.426650439436425	0.21289
EFTUD1	96	59	-2.5140193454614232	0.18375
EGF	96	46	0.5471110661817599	0.56863
EGFL6	96	28	-0.7376627032673888	0.425
EGFL7	96	44	-2.0671577464666173	0.26075
EGFR	96	40	-2.3213560074098685	0.24504
EGLN1	96	59	-5.298186368548592	0.02831
EGLN2	96	42	-5.852596689486203	0.04085
EGLN3	96	49	-5.224009299477778	0.04506
EGOT	96	63	-5.011125746713144	0.03283
EGR1	96	50	1.774148413857941	0.7231
EGR2	96	63	-5.198224616627154	0.02816
EGR3	96	63	-4.433648987800588	0.05122
EGR4	96	53	-2.3963037139556898	0.20771
EHBP1	96	47	-6.017816917808353	0.02881
EHBP1L1	96	65	-4.814867435314504	0.0358
EHD1	96	62	-1.007036380345397	0.35652
EHD2	96	36	0.43408366304691476	0.546
EHD3	96	38	-0.49333118998428166	0.44134
EHD4	96	34	-4.554119684460661	0.11115
EHF	96	57	-7.379052064210304	0.00513
EHHADH	96	48	-2.6744606845758327	0.19445
EHMT1	96	56	3.869448933108467	0.91107
EHMT2	96	30	3.7313913772749485	0.83092
EI24	96	53	-6.918242033815939	0.01056
EID1	96	41	3.2906108299886285	0.83814
EIF1	96	40	0.06638993477993764	0.50571
EIF1AX	96	63	-7.470449219666433	0.00289
EIF1AY	96	57	-2.327358722705336	0.20371
EIF1B	96	43	3.2669978985317223	0.84024
EIF2AK1	96	50	4.695114496611236	0.93947
EIF2AK2	96	50	-7.061458348817495	0.01079
EIF2AK3	96	29	3.031334050754797	0.77935
EIF2B1	96	65	-7.827998688497744	0.00173
EIF2B2	96	63	-2.684650044818639	0.16058
EIF2B3	96	63	-4.576660861148767	0.04586
EIF2B4	96	39	1.0776361701238528	0.62518
EIF2B5	96	54	-5.183303341562924	0.03956
EIF2C1	96	38	-0.5274790765232048	0.43763
EIF2C2	96	46	-6.006727755476608	0.02983
EIF2C3	96	67	-2.471590378301453	0.17048
EIF2C4	96	44	2.3639837197710785	0.76832
EIF2D	96	29	-0.661571199075579	0.43131
EIF2S1	96	62	-8.449496274699806	0.00133
EIF2S2	96	64	-5.447863339399462	0.02211
EIF2S3	96	45	3.5573614819362422	0.86798
EIF3A	96	37	1.1189275487341708	0.62417
EIF3B	96	61	-6.720712920275035	0.00722
EIF3D	96	47	-4.1261906755525315	0.09307
EIF3E	96	35	0.2635187483140849	0.53086
EIF3F	96	36	-3.413660952168297	0.16585
EIF3G	96	39	-1.0928874339219758	0.37448
EIF3H	96	36	0.5303157746380751	0.55639
EIF3I	96	42	-2.76049074038277	0.19968
EIF3J	96	57	-4.82124997196086	0.04567
EIF3K	96	34	-5.6561171916427275	0.06609
EIF3L	96	25	-0.8825551419533116	0.4144
EIF3M	96	43	-0.2303486327469638	0.4716
EIF4A1	96	59	-2.043932473944334	0.23194
EIF4A2	96	29	-1.0549672300326534	0.3923
EIF4A3	96	69	-11.198736950571796	1e-05
EIF4B	96	31	0.8689529308635295	0.59175
EIF4E	96	78	-17.731626441285645	1e-05
EIF4E2	96	35	-4.253365314952546	0.12145
EIF4EBP1	96	55	-16.598696841040663	1e-05
EIF4EBP2	96	46	-5.118321562435802	0.05361
EIF4ENIF1	96	71	-10.405749440450641	3e-05
EIF4G1	96	59	3.3225896983527816	0.88259
EIF4G2	96	54	-4.151981605441879	0.07918
EIF4G3	96	40	-0.7889255569288234	0.40453
EIF4H	96	70	-7.991449956054662	0.00092
EIF5	96	57	-9.693541541265292	0.00039
EIF5A	96	55	-4.940848176505003	0.04471
EIF5A2	96	55	-12.249689472039941	3e-05
EIF5B	96	53	-0.24843219282302875	0.46785
EIF6	96	62	-2.6370722041179073	0.16853
ELAC1	96	48	-3.467638083126779	0.13223
ELAC2	96	47	-5.866868341797638	0.03175
ELANE	96	54	-1.7327271778527829	0.27802
ELAVL1	96	76	-12.735273035385259	1e-05
ELAVL2	96	51	-2.8690838344931096	0.16883
ELAVL3	96	27	3.0994925690236745	0.77675
ELAVL4	96	53	-0.3447703016087963	0.4551
ELF1	96	30	0.4062159229974024	0.5418
ELF2	96	59	-5.79420262187192	0.01888
ELF3	96	33	2.93328670106806	0.78686
ELF4	96	35	-1.474551938408221	0.34175
ELF5	96	49	-2.1625508717446285	0.23811
ELK1	96	55	-12.118952261671053	3e-05
ELK3	96	64	-5.825451641563448	0.0159
ELK4	96	55	-3.8654726081008604	0.0916
ELL	96	55	-1.792443269378052	0.26535
ELL2	96	51	-0.9080977645334991	0.38085
ELMO1	96	31	-0.9438071141423465	0.40347
ELMO2	96	65	2.374106813294447	0.81428
ELMO3	96	27	2.790724256320227	0.75429
ELN	96	55	-4.022117932017871	0.08285
ELOVL1	96	44	0.25734889888778534	0.53145
ELOVL2	96	51	-13.355477001100091	1e-05
ELOVL4	96	36	3.799589108410721	0.85417
ELOVL5	96	49	-8.431308709540877	0.00374
ELOVL6	96	51	-18.694406439272505	1e-05
ELP3	96	53	-2.4588743623811276	0.20158
ELP4	96	66	-7.554885922594768	0.0023
ELSPBP1	96	47	-0.2693414293462985	0.46935
ELTD1	96	27	0.33196034510751365	0.53352
EMCN	96	35	-4.779925448767566	0.09574
EMD	96	47	-5.35829219860314	0.04435
EMG1	96	63	-6.1365670614552545	0.0116
EMID1	96	30	-0.1326838394203314	0.48503
EMILIN1	96	48	-3.77665194615933	0.11216
EMILIN2	96	33	1.9704073978979804	0.70414
EML1	96	43	-0.25025830226229445	0.46929
EML2	96	44	-4.7683572395797515	0.07117
EML3	96	32	-1.066308101445212	0.38888
EML4	96	61	-9.151386872090656	0.00046
EMP1	96	58	-4.2075136308261625	0.0679
EMP2	96	51	-3.692677212441179	0.11011
EMP3	96	51	-5.9777549003031165	0.02422
EMR1	96	51	-0.6589901142099676	0.41314
EMR2	96	55	1.2987629694367382	0.67442
EMR3	96	63	-11.019812927038716	1e-05
EMX1	96	37	0.9749876634357006	0.60894
EMX2	96	42	1.219875485830466	0.64192
EN1	96	58	-3.843147269019859	0.08618
EN2	96	47	-8.688787942074754	0.00344
ENAH	96	48	-1.5851790815844908	0.30474
ENC1	96	62	-11.07954084506356	3e-05
ENDOD1	96	43	-7.785460480067582	0.01029
ENDOG	96	42	-6.217554964690651	0.03272
ENDOU	96	47	-1.589131888874099	0.30676
ENG	96	61	-5.845135906748335	0.01665
ENGASE	96	27	-0.4457609173487377	0.45824
ENO1	96	70	-1.727555895530622	0.24814
ENO2	96	65	-3.6937541566450185	0.08385
ENO3	96	59	-6.829846459620457	0.00789
ENOPH1	96	61	-6.081508996309491	0.01332
ENOSF1	96	66	-3.90954821239286	0.06892
ENOX1	96	63	-9.859564404157085	0.00012
ENOX2	96	53	-5.094981494348629	0.04335
ENPEP	96	43	-0.7951073652151793	0.40394
ENPP1	96	43	2.492540544055401	0.77693
ENPP2	96	45	-4.264202168440885	0.09288
ENPP4	96	46	0.15387495019056385	0.51956
ENSA	96	39	3.580782769406988	0.85118
ENTPD1	96	40	1.460125763122461	0.66772
ENTPD2	96	46	-6.2000806315774595	0.02612
ENTPD3	96	48	-0.26981579685962254	0.46665
ENTPD4	96	51	-4.273516943500583	0.07833
ENTPD5	96	45	-1.736330791346582	0.29297
ENTPD6	96	45	-5.792695816991419	0.03723
ENTPD7	96	55	-2.5216217225011968	0.19075
ENY2	96	35	-4.893636544563665	0.09072
EP300	96	39	1.0553155330975903	0.62279
EP400	96	62	-7.1176104880315405	0.00512
EPAG	96	40	-0.5890819785848294	0.42786
EPAS1	96	28	0.07665031679564671	0.50643
EPB41	96	54	-0.1464778408410033	0.48156
EPB41L1	96	36	-0.7083217194946926	0.41784
EPB41L2	96	72	-6.6744191301272435	0.0041
EPB41L3	96	48	-1.7420464967078058	0.28733
EPB41L4A	96	42	-2.192700627179033	0.25129
EPB41L4B	96	58	-0.6501280317248397	0.40968
EPB41L5	96	46	-1.4292210165503334	0.32349
EPB42	96	54	-0.017032449672832642	0.49905
EPB49	96	48	3.048985892719742	0.83734
EPCAM	96	43	-3.538021617479732	0.141
EPHA1	96	50	4.782222490603686	0.94281
EPHA2	96	56	-6.620061219305156	0.01083
EPHA3	96	57	-1.4560714898338638	0.30075
EPHA4	96	64	2.328364226990307	0.80907
EPHA5	96	47	-4.307407161527464	0.0845
EPHA7	96	46	0.1258416217951593	0.51641
EPHB1	96	41	1.0618431146710103	0.62573
EPHB2	96	53	0.9957740817400861	0.6316
EPHB3	96	49	-7.285134142318661	0.00986
EPHB4	96	45	1.2563599160913346	0.65429
EPHB6	96	46	-3.339260624298693	0.14405
EPHX1	96	31	0.1991777522082976	0.52233
EPHX2	96	38	-1.324193699864379	0.35056
EPHX3	96	62	-5.185846515003408	0.02935
EPM2A	96	48	2.8925660853220925	0.82524
EPM2AIP1	96	43	0.18168537372198074	0.52254
EPN1	96	32	1.6014245162617655	0.66737
EPN2	96	54	-3.5569084810418463	0.11304
EPN3	96	31	-3.9651330288100137	0.15216
EPO	96	42	-1.1884194787708997	0.35621
EPOR	96	38	-2.7808562410971094	0.21105
EPPK1	96	35	1.5852127988456541	0.67341
EPRS	96	45	-3.8814090577785323	0.1137
EPS15	96	29	-3.7772182153548255	0.1705
EPS15L1	96	56	-9.161967732204019	0.00099
EPS8	96	43	3.3549326406118625	0.84658
EPS8L1	96	24	-2.797126348027158	0.25985
EPS8L2	96	27	0.7638334998398197	0.57484
EPS8L3	96	27	7.985923796673623	0.96849
EPX	96	44	-0.34060543122864223	0.45732
EPYC	96	42	2.8652602379622514	0.80542
ERAL1	96	44	-7.0634678991770175	0.01585
ERAP1	96	47	-4.371311822590947	0.08151
ERAP2	96	64	-2.262174567138888	0.19873
ERBB2	96	32	1.225626210315622	0.63093
ERBB2IP	96	47	-5.09194859037948	0.05277
ERBB3	96	48	-0.7459166415473885	0.40488
ERBB4	96	28	0.15303756903853719	0.51401
ERC1	96	51	2.6994389677533484	0.81664
ERC2	96	60	-1.6612319029600473	0.27447
ERCC1	96	32	5.884747458601194	0.93639
ERCC2	96	52	0.29483051552527134	0.53978
ERCC3	96	60	-7.475440892221468	0.0038
ERCC4	96	68	-8.052622363438982	0.00109
ERCC5	96	29	1.4063228503602845	0.63896
ERCC6L	96	70	-17.54674495261997	1e-05
ERCC8	96	52	-6.1111575515886924	0.02165
EREG	96	58	-15.707300186378506	1e-05
ERF	96	50	-2.3814169605845437	0.21574
ERG	96	50	-3.6326887510501127	0.11612
ERGIC2	96	51	-5.934976342699255	0.02506
ERGIC3	96	43	-3.154531881806385	0.16861
ERH	96	69	-14.506172579842312	1e-05
ERI2	96	70	-14.784432255846236	1e-05
ERI3	96	41	0.8415481600996015	0.60016
ERICH1	96	45	-2.1034174170523494	0.25655
ERLIN1	96	60	-11.958379271101304	2e-05
ERLIN2	96	40	1.7345859150734901	0.69718
ERMAP	96	32	-2.1758232863410085	0.28164
ERMP1	96	32	0.323725834800473	0.53579
ERN1	96	52	-0.07336390766016164	0.48866
ERN2	96	36	-1.3806765640041825	0.34448
ERO1L	96	44	-14.513194380771528	4e-05
ERO1LB	96	47	1.954507482117357	0.73785
ERP29	96	41	-6.001031504668958	0.03832
ERP44	96	41	2.2502306912149144	0.75144
ERV3-2	96	36	0.09450464910175407	0.50828
ERVMER34-1	96	48	-0.16165787856618674	0.48079
ESD	96	47	1.5375294734323386	0.69223
ESF1	96	45	2.155519362878066	0.751
ESM1	96	47	-1.42187171048179	0.32631
ESPL1	96	67	-9.948056379707543	4e-05
ESPN	96	56	-1.979621074751443	0.24362
ESR1	96	41	2.2798136679712058	0.75427
ESR2	96	39	-0.06540953567822273	0.49181
ESRP1	96	38	3.8166438122301822	0.86406
ESRP2	96	36	-6.811397502297921	0.02995
ESRRA	96	39	6.396201351727092	0.96606
ESRRB	96	50	-2.4601641697317174	0.20865
ESRRG	96	46	4.877101443127818	0.9381
ESYT1	96	35	2.353571335610863	0.7452
ETAA1	96	42	-2.8291207335590958	0.19371
ETF1	96	57	-6.279891372142478	0.0141
ETFA	96	41	0.9801954885242997	0.61655
ETFB	96	22	-3.029589475751407	0.25257
ETFDH	96	47	-0.16817014126597765	0.48233
ETHE1	96	33	1.2139097797550524	0.63147
ETNK1	96	44	-1.700959590842367	0.29921
ETNK2	96	60	-2.5406686733659054	0.18095
ETS1	96	50	-1.2250207454201116	0.34265
ETS2	96	45	1.07149236692664	0.63334
ETV1	96	44	-13.913021331062907	7e-05
ETV2	96	46	1.6742986813334764	0.7029
ETV3	96	38	-2.5143127209721587	0.23412
ETV4	96	47	-10.241634943542635	0.00075
ETV5	96	53	-3.458033182908196	0.12028
ETV6	96	46	0.43880755028751395	0.55574
ETV7	96	57	-8.880601311525316	0.001
EVC	96	39	0.3487893913649421	0.54118
EVI2A	96	35	-1.4556496239331354	0.34341
EVI2B	96	52	-8.520497142755188	0.00272
EVI5	96	39	-2.274449376275077	0.25317
EVL	96	65	-6.799436978485565	0.00575
EVPL	96	45	-7.796538628249597	0.00855
EVX1	96	40	-1.21674531321963	0.35537
EWSR1	96	50	0.8030767053444076	0.60751
EXD2	96	31	-4.318388922921368	0.132
EXD3	96	53	-2.1781018901665026	0.2297
EXO1	96	71	-18.62662618228207	1e-05
EXOC1	96	29	6.811087962994441	0.952
EXOC2	96	52	0.3334512195651972	0.54498
EXOC3	96	42	-0.25075642572128326	0.46764
EXOC5	96	60	-5.835721876894537	0.01793
EXOC6B	96	53	-0.601911922721826	0.42115
EXOC7	96	32	-0.6037568413097061	0.43718
EXOG	96	56	-8.210574413761599	0.00242
EXOSC1	96	42	0.2728935153121308	0.5312
EXOSC10	96	63	-3.519177433494011	0.09774
EXOSC2	96	70	-13.73441508675162	1e-05
EXOSC4	96	61	-2.1467901884792666	0.21477
EXOSC5	96	61	-1.2511849854649577	0.32215
EXOSC7	96	58	2.2561964736417996	0.78797
EXOSC8	96	64	-13.583788891457012	1e-05
EXOSC9	96	73	-14.698973140157046	1e-05
EXPH5	96	41	-2.617583236382404	0.21545
EXT1	96	31	1.4627792927094065	0.65119
EXT2	96	52	-0.6656820878162424	0.41024
EXTL1	96	53	-6.178576386000213	0.0198
EXTL2	96	46	0.12694812636993186	0.51658
EXTL3	96	59	0.815370012668834	0.61526
EYA1	96	44	-0.4296976681925264	0.44657
EYA2	96	55	-2.8924226970039	0.15836
EYA3	96	54	-6.427548372193579	0.01509
EYA4	96	54	-7.453340114420516	0.00585
EZH1	96	37	-0.1314773014617994	0.48587
EZH2	96	77	-16.402500231167615	1e-05
EZR	96	38	6.1066732457979	0.95859
F10	96	46	2.5314406330450687	0.79026
F11	96	49	-3.6473484087879826	0.11683
F11R	96	28	0.11523847761685692	0.51013
F12	96	54	-4.006656170509148	0.08662
F13A1	96	33	0.8733745604329702	0.59471
F13B	96	58	0.69371694716786	0.59632
F2	96	35	0.8878727785657637	0.60083
F2R	96	45	-0.025021205217640296	0.49728
F2RL1	96	40	-0.45965718811232426	0.44387
F2RL2	96	35	0.17809449594962146	0.5212
F2RL3	96	46	-0.0823514434125658	0.49062
F3	96	41	-7.265530847556525	0.01691
F5	96	52	-5.026275013717644	0.04716
F7	96	45	-3.7364080127655743	0.12214
F8	96	50	0.1378841039950514	0.5198
F9	96	47	-1.6964572245478498	0.29481
FA2H	96	54	-7.729023328985375	0.00454
FAAH	96	28	0.45413717426855454	0.5441
FABP1	96	64	-6.681109978057188	0.00685
FABP2	96	38	-0.13291730961358048	0.48375
FABP3	96	33	3.326608158776109	0.81456
FABP4	96	34	-2.963293085761177	0.21222
FABP5	96	54	-11.389424917757584	8e-05
FABP6	96	35	2.4858921150924345	0.75635
FABP7	96	60	-4.780352970648273	0.04301
FADD	96	55	0.5040238552370238	0.56943
FADS1	96	28	-7.465524383497961	0.03776
FADS2	96	34	4.3720954385046	0.88135
FADS3	96	22	-0.00868998339806839	0.49984
FAF1	96	55	-7.123422836957501	0.00772
FAF2	96	47	-6.4309024559255805	0.02131
FAH	96	47	-7.052819771719998	0.01358
FAHD2A	96	35	2.442284246960874	0.75295
FAIM	96	31	-1.152221229509551	0.38294
FAIM2	96	53	-1.5620852342993812	0.29744
FAIM3	96	68	-0.7203014609812378	0.39064
FAM102A	96	38	1.8018842746228227	0.70084
FAM105A	96	66	-5.453598747145213	0.01954
FAM106A	96	39	-3.138195765850004	0.18065
FAM107A	96	23	-0.2001957790771044	0.48152
FAM108A1	96	51	2.0107920242886754	0.74936
FAM108B1	96	55	-5.134148646542811	0.03893
FAM110B	96	26	-0.6729040603684804	0.43566
FAM111A	96	56	-15.566557541725647	1e-05
FAM114A1	96	38	-0.23396029395691811	0.47205
FAM114A2	96	52	-8.945076967645898	0.00184
FAM115A	96	41	-3.2532636406995428	0.16398
FAM116B	96	37	-1.6990084237567664	0.31438
FAM117A	96	37	-1.9305587364897314	0.29152
FAM118A	96	45	3.4529849204030922	0.86082
FAM120A	96	59	1.5148769671418452	0.70707
FAM120C	96	53	-5.069331233408004	0.04397
FAM124B	96	43	-0.7176797841023366	0.4132
FAM125B	96	51	-4.3407112350863235	0.07516
FAM127A	96	25	0.1988851924359962	0.51715
FAM127B	96	30	0.13408140310192304	0.51329
FAM129A	96	75	-3.696791989270322	0.06756
FAM131A	96	39	-1.3716889744781982	0.34377
FAM131B	96	50	3.9713708576146676	0.90565
FAM134A	96	29	0.8492008285876367	0.58486
FAM134B	96	41	-0.7060705985574257	0.41308
FAM134C	96	42	-6.063514311516708	0.03587
FAM135A	96	48	1.4112235410611869	0.67707
FAM136A	96	53	-10.19915754817901	0.00041
FAM13A	96	55	-0.7637705604522187	0.39447
FAM13B	96	48	-7.678501307897064	0.00745
FAM13C	96	60	1.4270248662526739	0.69717
FAM149A	96	58	-0.3733664309388612	0.44699
FAM149B1	96	39	0.8349283469568216	0.59775
FAM153A	96	47	-3.616786223220651	0.12241
FAM155A	96	56	-1.6666409752632394	0.27914
FAM155B	96	49	-3.2224881741444156	0.14587
FAM158A	96	54	-10.859106918478075	0.00014
FAM160B2	96	33	-3.094408211637865	0.20287
FAM162A	96	52	-7.503159652823425	0.00687
FAM163A	96	41	2.092438013062262	0.73603
FAM164A	96	25	1.3642933216387867	0.6257
FAM164C	96	50	-1.6732690887808932	0.28942
FAM168A	96	51	-0.5762433952357867	0.4243
FAM168B	96	59	-14.619135351962314	1e-05
FAM169A	96	53	0.28207502416805535	0.53834
FAM171A1	96	48	2.520780907187739	0.79411
FAM172A	96	46	2.3507039637083755	0.77328
FAM173A	96	38	2.571832011067232	0.77373
FAM174B	96	36	-0.650492540259571	0.42458
FAM175B	96	52	-7.9874998547914275	0.00432
FAM176B	96	51	1.6815523945169173	0.71265
FAM178A	96	61	-7.390057807052527	0.00366
FAM179B	96	41	-0.02807938408228491	0.49404
FAM182A	96	58	6.16248549368921	0.98468
FAM182B	96	56	-4.139333746298419	0.07437
FAM184A	96	68	-3.6158227844592896	0.08202
FAM186A	96	49	0.7378038635048577	0.59417
FAM188A	96	56	1.2290993866487498	0.66738
FAM189A1	96	49	-4.979008119484573	0.05303
FAM189A2	96	26	0.8602786476084666	0.58188
FAM189B	96	43	2.730781666686364	0.79904
FAM18B1	96	56	-4.3145551150145955	0.06615
FAM190B	96	47	0.35620487426679887	0.54961
FAM192A	96	54	-10.594464471812097	0.0002
FAM193A	96	49	-3.343849184473265	0.13703
FAM193B	96	49	-1.9093504482833807	0.26409
FAM198B	96	28	-3.660832219349504	0.18144
FAM203A	96	56	-4.988510765899142	0.04151
FAM204A	96	44	-1.834895978091458	0.28462
FAM205B	96	47	2.709028142607509	0.80996
FAM206A	96	58	1.7141629623007213	0.72926
FAM208A	96	56	-7.863096124520471	0.00334
FAM208B	96	61	-7.054730524409258	0.00524
FAM20B	96	60	-1.1561874950635913	0.33926
FAM30A	96	52	-0.4820310274399456	0.43408
FAM32A	96	50	-5.719563237777173	0.03043
FAM35A	96	50	-6.3439033109767	0.01889
FAM3A	96	26	-1.5326538742456026	0.35434
FAM3C	96	55	-1.2012495408172283	0.3372
FAM46A	96	55	0.7723315985609697	0.60528
FAM46C	96	66	-2.4425528997324815	0.17802
FAM48A	96	58	-6.687443440582951	0.00917
FAM49A	96	51	5.226213337347019	0.95783
FAM49B	96	48	-3.970899994477072	0.10123
FAM50A	96	17	2.671164530580314	0.69948
FAM50B	96	53	-5.226098133295854	0.03954
FAM53B	96	48	-8.036315853009816	0.00539
FAM53C	96	37	-5.241236762707206	0.07144
FAM55C	96	53	-1.9499327801256443	0.25325
FAM55D	96	53	-2.5736454668750213	0.19085
FAM57A	96	51	-6.777795963484675	0.01312
FAM59A	96	41	5.18800744789461	0.93666
FAM5B	96	40	-4.384912781740258	0.09835
FAM5C	96	53	-1.2312429025431606	0.33801
FAM60A	96	33	0.20366905947641092	0.5213
FAM63A	96	42	0.6887529769795568	0.58092
FAM63B	96	52	-3.722731564828349	0.10557
FAM64A	96	68	-11.367975805228884	3e-05
FAM65A	96	48	-3.9868428344532014	0.10029
FAM65B	96	40	-1.7261819230256057	0.30232
FAM66D	96	43	1.6191477270144996	0.69093
FAM69A	96	45	0.943498760744492	0.61814
FAM70A	96	54	-3.164489655012719	0.14114
FAM75C2	96	63	0.9664360341108488	0.63904
FAM76A	96	51	0.5887376538764076	0.57892
FAM82A2	96	55	-5.520812545417234	0.02898
FAM82B	96	27	-4.544809482109818	0.13803
FAM83E	96	57	1.2990481000894758	0.6762
FAM86A	96	33	-7.312650368914621	0.02855
FAM86B1	96	40	-3.69880674394923	0.13723
FAM86C1	96	56	-7.996644758988818	0.00291
FAM89B	96	33	-0.9523666478245797	0.39866
FAM8A1	96	42	2.6064788180620346	0.78314
FAM90A1	96	29	4.657612839531607	0.877
FAM96B	96	25	4.829967283681807	0.86731
FAM98A	96	45	-13.461572862214604	7e-05
FAN1	96	59	-3.285877938283806	0.11985
FANCA	96	69	-14.508841547749977	1e-05
FANCC	96	67	-19.846390869844694	1e-05
FANCE	96	72	-13.958307270100299	1e-05
FANCF	96	47	-5.907701026865385	0.03089
FANCG	96	62	-14.344137233880248	1e-05
FANCI	96	73	-18.558601548759217	1e-05
FANCL	96	63	-14.300766834912176	1e-05
FAP	96	50	-2.5823526386044455	0.19768
FAR2	96	51	-4.531699804019689	0.0664
FARP1	96	34	-3.1350758985466367	0.19871
FARP2	96	46	-3.984905792255036	0.10317
FARS2	96	61	2.808513755361053	0.84667
FARSA	96	66	-12.069394316960116	2e-05
FAS	96	57	-9.290428267761381	0.00066
FASLG	96	68	1.3653399929713546	0.70285
FASN	96	43	-3.2726276371597893	0.15974
FASTK	96	47	-1.929532232695002	0.26904
FASTKD1	96	52	-5.7478949730071545	0.02854
FASTKD2	96	60	-3.1064885295237836	0.13248
FASTKD3	96	56	-5.270957876335681	0.03357
FASTKD5	96	46	-3.529147142319874	0.13112
FAT1	96	42	-2.0040291552103118	0.27014
FAT2	96	51	0.09055382460989561	0.51269
FAT4	96	47	2.6089961303987903	0.80138
FAU	96	51	1.8971556217553887	0.73691
FBL	96	66	-5.99959201966897	0.01168
FBLN1	96	39	-2.8371306902781415	0.20415
FBLN2	96	35	-0.1236289329186142	0.48758
FBLN5	96	49	-4.422190552016073	0.07526
FBN1	96	33	2.10412480684961	0.71657
FBN2	96	38	0.7958413268060793	0.59255
FBP1	96	48	1.407510503889485	0.67655
FBP2	96	35	-0.4750383838506601	0.44835
FBRS	96	41	-2.9954808118161496	0.18381
FBXL12	96	48	-5.104210284011694	0.05141
FBXL14	96	31	3.7362785732841983	0.83312
FBXL15	96	46	-2.628481667457748	0.20042
FBXL18	96	49	-9.224546460158617	0.00174
FBXL2	96	35	4.5184871010773735	0.89354
FBXL4	96	56	-1.6714661207009347	0.27855
FBXL5	96	63	-4.648672752597238	0.04364
FBXL6	96	38	1.0011326109069802	0.61549
FBXL7	96	43	-0.007690509972801502	0.49921
FBXL8	96	34	-1.4187868161356045	0.35039
FBXO11	96	60	-6.862657451900716	0.00705
FBXO2	96	25	0.015290325080704551	0.49997
FBXO21	96	44	-0.7399719830122109	0.40933
FBXO22	96	64	-7.075581513001155	0.00462
FBXO24	96	64	-5.994023965160279	0.01344
FBXO28	96	59	-0.43444810814742707	0.43808
FBXO3	96	65	-10.70613798116573	7e-05
FBXO34	96	47	-4.114743776642757	0.09359
FBXO38	96	35	-0.3526909205443447	0.46248
FBXO4	96	63	1.8000056748411009	0.74667
FBXO40	96	35	-3.126423912769688	0.19277
FBXO41	96	52	1.091369001793768	0.6438
FBXO42	96	37	-3.4001167713054223	0.16911
FBXO46	96	42	-7.330518831629981	0.01566
FBXO5	96	71	-15.964178482713391	1e-05
FBXO7	96	52	-0.8195580684427278	0.38964
FBXO9	96	59	-8.691217072942983	0.00117
FBXW11	96	51	0.4655210273648453	0.5625
FBXW12	96	38	5.059715618742355	0.92661
FBXW2	96	69	-13.40163661107328	1e-05
FBXW4	96	24	1.645679734355888	0.6514
FBXW4P1	96	35	2.8648127915691286	0.7878
FBXW7	96	67	-7.378490878650926	0.00246
FCAR	96	60	-1.055699212731878	0.35245
FCER1A	96	60	-3.925158828154903	0.07849
FCER1G	96	53	0.8257851267227406	0.60999
FCER2	96	54	0.21591385491079396	0.53277
FCF1	96	52	3.0102318118751046	0.84419
FCGBP	96	35	1.627274871540815	0.67761
FCGR1A	96	60	-1.9519336994014227	0.24135
FCGR1B	96	60	-2.0076782930534085	0.23517
FCGR2A	96	42	0.07328445863109138	0.50587
FCGR2B	96	42	-4.949334290617708	0.06882
FCGR2C	96	36	-5.013526120872361	0.07993
FCGR3B	96	51	-2.8378425303726718	0.17144
FCGRT	96	44	3.7494112204000705	0.87638
FCHO1	96	35	2.479253019929898	0.75584
FCHSD2	96	59	1.6313058503821378	0.72081
